,name,address,link,details,n_students,neighborhood,type
132,"Campus VO Eemsdelta voor vmbo tl, bb, kb en vmbo-OOM, in thuisbasis Theda Mansholt",Pastorielaan 4,/middelbare-scholen/appingedam/4464/campus-vo-eemsdelta-voor-vmbo-tl-bb-kb-en-vmbo-oom-in-thuisbasis-theda-mansholt/,OverigeVoortgezet onderwijs604 leerlingen,604,Appingedam,Middle School
133,"Campus VO Eemsdelta voor havo/vwo/vwo+, in thuisbasis Rudolph Pabus Cleveringa",Pastorielaan 4,/middelbare-scholen/appingedam/4388/campus-vo-eemsdelta-voor-havo-vwo-vwo-in-thuisbasis-rudolph-pabus-cleveringa/,OverigeVoortgezet onderwijs698 leerlingen,698,Appingedam,Middle School
134,Olympus College,Olympus 11,/middelbare-scholen/arnhem/357/olympus-college/,SamenwerkingVoortgezet onderwijs1239 leerlingen,1239,Arnhem,Middle School
135,Brugjaar Jan Ligthart (Olympus College),Zeegsingel 2,/middelbare-scholen/arnhem/24537/brugjaar-jan-ligthart-olympus-college/,SamenwerkingVoortgezet onderwijs146 leerlingen,146,Arnhem,Middle School
136,Produs Praktijkonderwijs,Leidenweg 60,/middelbare-scholen/arnhem/361/produs-praktijkonderwijs/,OpenbaarVoortgezet onderwijs183 leerlingen,183,Arnhem,Middle School
137,Stedelijk Gymnasium Arnhem,Thorbeckestraat 17,/middelbare-scholen/arnhem/367/stedelijk-gymnasium-arnhem/,OpenbaarVoortgezet onderwijs747 leerlingen,747,Arnhem,Middle School
138,Lorentz Lyceum,Metamorfosenallee 100,/middelbare-scholen/arnhem/369/lorentz-lyceum/,OpenbaarVoortgezet onderwijs1008 leerlingen,1008,Arnhem,Middle School
139,Maarten van Rossem,Groningensingel 1235,/middelbare-scholen/arnhem/371/maarten-van-rossem/,OpenbaarVoortgezet onderwijs318 leerlingen,318,Arnhem,Middle School
140,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Parnassusstraat 20,/middelbare-scholen/arnhem/24538/lorentz-groep-voor-vwo-havo-mavo-vbo-lwoo/,OpenbaarVoortgezet onderwijs161 leerlingen,161,Arnhem,Middle School
141,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo loc. ISK Groningensingel 1245,Groningensingel 1245,/middelbare-scholen/arnhem/26569/lorentz-groep-voor-vwo-havo-mavo-vbo-lwoo-loc-isk-groningensingel-1245/,OpenbaarVoortgezet onderwijs98 leerlingen,98,Arnhem,Middle School
142,Beekdal Lyceum,Bernhardlaan 49,/middelbare-scholen/arnhem/376/beekdal-lyceum/,OpenbaarVoortgezet onderwijs1191 leerlingen,1191,Arnhem,Middle School
143,VMBO 't Venster,Thomas a Kempislaan 82,/middelbare-scholen/arnhem/378/vmbo-t-venster/,OpenbaarVoortgezet onderwijs582 leerlingen,582,Arnhem,Middle School
144,Montessori College Arnhem,Utrechtseweg 174,/middelbare-scholen/arnhem/380/montessori-college-arnhem/,OpenbaarVoortgezet onderwijs722 leerlingenMontessori,722,Arnhem,Middle School
145,GSG Guido,Grensweg 2,/middelbare-scholen/arnhem/1155/gsg-guido/,Prot. christelijkVoortgezet onderwijs189 leerlingen,189,Arnhem,Middle School
146,De Brouwerij/Olympus,Olympus 11,/middelbare-scholen/arnhem/26354/de-brouwerij-olympus/,Prot. christelijkVoortgezet speciaal onderwijs29 leerlingen,29,Arnhem,Middle School
147,Prisma College,Heijenoordseweg 7,/middelbare-scholen/arnhem/9224/prisma-college/,Algemeen bijzonderVoortgezet speciaal onderwijs246 leerlingen,246,Arnhem,Middle School
148,Mariëndael,Middachtensingel 12,/middelbare-scholen/arnhem/9227/mariendael/,Algemeen bijzonderVoortgezet speciaal onderwijs335 leerlingen,335,Arnhem,Middle School
149,Briant College,Bethanienstraat 250,/middelbare-scholen/arnhem/25792/briant-college/,Algemeen bijzonderVoortgezet speciaal onderwijs145 leerlingen,145,Arnhem,Middle School
150,Thomas a Kempis College,Thomas a Kempislaan 25,/middelbare-scholen/arnhem/2085/thomas-a-kempis-college/,OverigeVoortgezet onderwijs1535 leerlingen,1535,Arnhem,Middle School
151,Leerpark Arnhem,IJssellaan 89,/middelbare-scholen/arnhem/2087/leerpark-arnhem/,SamenwerkingVoortgezet onderwijs229 leerlingen,229,Arnhem,Middle School
152,Praktijkschool Arentheem,IJssellaan 89,/middelbare-scholen/arnhem/2092/praktijkschool-arentheem/,OverigeVoortgezet onderwijs176 leerlingen,176,Arnhem,Middle School
153,Kentalis College Arnhem,IJssellaan 89,/middelbare-scholen/arnhem/24052/kentalis-college-arnhem/,Algemeen bijzonderVoortgezet speciaal onderwijs54 leerlingen,54,Arnhem,Middle School
154,Praktijkonderwijs Assen e/o,Zwartwatersweg 202,/middelbare-scholen/assen/16/praktijkonderwijs-assen-e-o/,OpenbaarVoortgezet onderwijs234 leerlingen,234,Assen,Middle School
155,Dr. Nassau College locatie Quintus Assen,Groen van Prinstererlaan 98,/middelbare-scholen/assen/161/dr-nassau-college-locatie-quintus-assen/,OpenbaarVoortgezet onderwijs1603 leerlingen,1603,Assen,Middle School
156,Dr Nassau College locatie Penta,A.H.G. Fokkerstraat 1,/middelbare-scholen/assen/165/dr-nassau-college-locatie-penta/,OpenbaarVoortgezet onderwijs1002 leerlingen,1002,Assen,Middle School
157,Internationale Schakelklas Dr. Nassau College,Merwedestraat 16,/middelbare-scholen/assen/24120/internationale-schakelklas-dr-nassau-college/,OpenbaarVoortgezet onderwijs321 leerlingen,321,Assen,Middle School
158,Terra Assen,Vredeveldseweg 55,/middelbare-scholen/assen/810/terra-assen/,OverigeVoortgezet onderwijs708 leerlingen,708,Assen,Middle School
159,De Atlas Assen,Treubstraat 2,/middelbare-scholen/assen/6205/de-atlas-assen/,Algemeen bijzonderVoortgezet speciaal onderwijs104 leerlingen,104,Assen,Middle School
160,De Atlas (Epe),Epe 83,/middelbare-scholen/assen/24960/de-atlas-epe/,Algemeen bijzonderVoortgezet speciaal onderwijs104 leerlingenEigen tempo werkwijze,104,Assen,Middle School
161,Gomarus College Assen,Mr Groen van Prinstererlaan 20,/middelbare-scholen/assen/2655/gomarus-college-assen/,OverigeVoortgezet onderwijs301 leerlingen,301,Assen,Middle School
162,W.A. van Lieflandschool,Witterhoofdweg 1G,/middelbare-scholen/assen/24304/wa-van-lieflandschool/,OpenbaarVoortgezet speciaal onderwijs55 leerlingen,55,Assen,Middle School
163,CS Vincent van Gogh locatie Lariks (havo/vwo),Selma Lagerlöflaan 3,/middelbare-scholen/assen/2881/cs-vincent-van-gogh-locatie-lariks-havo-vwo/,OverigeVoortgezet onderwijs1120 leerlingen,1120,Assen,Middle School
164,CS Vincent van Gogh locatie Salland (vmbo),Salland 4,/middelbare-scholen/assen/22495/cs-vincent-van-gogh-locatie-salland-vmbo/,Prot. christelijkVoortgezet onderwijs567 leerlingen,567,Assen,Middle School
165,Praktijkschool De Brug,Saenredamstraat 39,/middelbare-scholen/assendelft/2425/praktijkschool-de-brug/,OpenbaarVoortgezet onderwijs134 leerlingen,134,Assendelft,Middle School
166,Varendonck College Asten,Beatrixlaan 25,/middelbare-scholen/asten/1854/varendonck-college-asten/,KatholiekVoortgezet onderwijs749 leerlingen,749,Asten,Middle School
167,De la Salle,Sportlaan 1,/middelbare-scholen/baarle-nassau/2857/de-la-salle/,KatholiekVoortgezet onderwijs207 leerlingen,207,Baarle-Nassau,Middle School
168,Waldheim-mavo,Torenlaan 81,/middelbare-scholen/baarn/1182/waldheim-mavo/,Prot. christelijkVoortgezet onderwijs420 leerlingen,420,Baarn,Middle School
169,"Meerwegen College, vestiging Taalcentrum Baarn",Amsterdamsestraatweg 13,/middelbare-scholen/baarn/26523/meerwegen-college-vestiging-taalcentrum-baarn/,OverigeVoortgezet onderwijs39 leerlingen,39,Baarn,Middle School
170,Het Baarnsch Lyceum,Torenlaan 83,/middelbare-scholen/baarn/3092/het-baarnsch-lyceum/,Algemeen bijzonderVoortgezet onderwijs1104 leerlingen,1104,Baarn,Middle School
171,csg Bogerman Balk,Douwe Aukesstraat 1,/middelbare-scholen/balk/22463/csg-bogerman-balk/,OverigeVoortgezet onderwijs277 leerlingen,277,Balk,Middle School
172,Portus Groene Hart,Haarspitwei 11,/middelbare-scholen/barendrecht/24559/portus-groene-hart/,Prot. christelijkVoortgezet onderwijs1546 leerlingen,1546,Barendrecht,Middle School
173,Focus Beroepsacademie Calvijn,Dierensteinweg 4,/middelbare-scholen/barendrecht/24541/focus-beroepsacademie-calvijn/,Prot. christelijkVoortgezet onderwijs497 leerlingen,497,Barendrecht,Middle School
174,Dalton Lyceum Barendrecht,Zichtwei 1,/middelbare-scholen/barendrecht/23714/dalton-lyceum-barendrecht/,OpenbaarVoortgezet onderwijs1804 leerlingenDalton,1804,Barendrecht,Middle School
175,Focus Beroepsacademie Dalton,Dierensteinweg 4,/middelbare-scholen/barendrecht/23759/focus-beroepsacademie-dalton/,OpenbaarVoortgezet onderwijs334 leerlingenDalton,334,Barendrecht,Middle School
176,OZHW Groen College,Dierensteinweg 2,/middelbare-scholen/barendrecht/24909/ozhw-groen-college/,OpenbaarVoortgezet onderwijs148 leerlingen,148,Barendrecht,Middle School
177,School voor Speciaal Basisonderwijs De Rank,Dorpsstraat-Oost 3 a,/middelbare-scholen/barendrecht/25616/school-voor-speciaal-basisonderwijs-de-rank/,Prot. christelijkVoortgezet speciaal onderwijs63 leerlingen,63,Barendrecht,Middle School
178,Yulius Discovery College,Dennenhout 1,/middelbare-scholen/barendrecht/8569/yulius-discovery-college/,Algemeen bijzonderVoortgezet speciaal onderwijs193 leerlingen,193,Barendrecht,Middle School
179,De Meerwaarde,Rietberglaan 6,/middelbare-scholen/barneveld/2429/de-meerwaarde/,Prot. christelijkVoortgezet onderwijs1778 leerlingen,1778,Barneveld,Middle School
180,Van Lodenstein College locatie Barneveld,Lunterseweg 94,/middelbare-scholen/barneveld/2615/van-lodenstein-college-locatie-barneveld/,Prot. christelijkVoortgezet onderwijs840 leerlingen,840,Barneveld,Middle School
181,Johannes Fontanus College,Wethouder Rebellaan 135,/middelbare-scholen/barneveld/2774/johannes-fontanus-college/,Prot. christelijkVoortgezet onderwijs2269 leerlingen,2269,Barneveld,Middle School
182,Rehoboth so cluster-4,Schoutenstraat 113,/middelbare-scholen/barneveld/12296/rehoboth-so-cluster-4/,Prot. christelijkVoortgezet speciaal onderwijs58 leerlingen,58,Barneveld,Middle School
183,Commanderij College locatie De Laarbeecke,Muzenlaan 2,/middelbare-scholen/beek-en-donk/1492/commanderij-college-locatie-de-laarbeecke/,Algemeen bijzonderVoortgezet onderwijs530 leerlingen,530,Beek en Donk,Middle School
184,School Lyndensteyn,Hoofdstraat 1,/middelbare-scholen/beetsterzwaag/23266/school-lyndensteyn/,Algemeen bijzonderVoortgezet speciaal onderwijs71 leerlingen,71,Beetsterzwaag,Middle School
185,Dr. Nassau College locatie Volta - Midden-Drenthe Beilen,De Omloop 5,/middelbare-scholen/beilen/163/dr-nassau-college-locatie-volta-midden-drenthe-beilen/,OpenbaarVoortgezet onderwijs289 leerlingen,289,Beilen,Middle School
186,CS Vincent van Gogh locatie Volta - CSG Beilen,De Omloop 5,/middelbare-scholen/beilen/22449/cs-vincent-van-gogh-locatie-volta-csg-beilen/,Prot. christelijkVoortgezet onderwijs290 leerlingen,290,Beilen,Middle School
187,Dollard College Bellingwolde,Dorpsplein 7,/middelbare-scholen/bellingwolde/26552/dollard-college-bellingwolde/,OverigeVoortgezet onderwijs173 leerlingen,173,Bellingwolde,Middle School
188,Pro College Bemmel,Sportlaan 1 K,/middelbare-scholen/bemmel/1778/pro-college-bemmel/,Algemeen bijzonderVoortgezet onderwijs80 leerlingen,80,Bemmel,Middle School
189,"Over Betuwe College (OBC) Bemmel havo, vwo en tweetalig havo en vwo",De Heister 1,/middelbare-scholen/bemmel/2299/over-betuwe-college-obc-bemmel-havo-vwo-en-tweetalig-havo-en-vwo/,KatholiekVoortgezet onderwijs1038 leerlingen,1038,Bemmel,Middle School
190,Over Betuwe College (OBC) Bemmel vmbo-t,Drieske 4,/middelbare-scholen/bemmel/2302/over-betuwe-college-obc-bemmel-vmbo-t/,KatholiekVoortgezet onderwijs405 leerlingen,405,Bemmel,Middle School
191,Pax junior,Akkerstraat 22,/middelbare-scholen/beneden-leeuwen/2031/pax-junior/,KatholiekVoortgezet onderwijs229 leerlingen,229,Beneden-Leeuwen,Middle School
192,Berger SGM,Rondelaan 34,/middelbare-scholen/bergen-noord-holland/486/berger-sgm/,OpenbaarVoortgezet onderwijs817 leerlingen,817,Bergen (Noord-Holland),Middle School
193,Adriaan Roland Holstschool,Loudelsweg 38,/middelbare-scholen/bergen-noord-holland/1973/adriaan-roland-holstschool/,Algemeen bijzonderVoortgezet onderwijs735 leerlingenVrijeschool,735,Bergen (Noord-Holland),Middle School
194,Vrije School Noord Holland voor Atheneum Havo Mavo,Sint Adelbertuslaan 3,/middelbare-scholen/bergen-noord-holland/26124/vrije-school-noord-holland-voor-atheneum-havo-mavo/,OverigeVoortgezet onderwijs192 leerlingen,192,Bergen (Noord-Holland),Middle School
195,PCC Bergen,Loudelsweg 14a,/middelbare-scholen/bergen-noord-holland/3031/pcc-bergen/,KatholiekVoortgezet onderwijs117 leerlingen,117,Bergen (Noord-Holland),Middle School
196,Curio pomona,Pomonalaan 45,/middelbare-scholen/bergen-op-zoom/786/curio-pomona/,Algemeen bijzonderVoortgezet onderwijs145 leerlingen,145,Bergen op Zoom,Middle School
197,Curio isk Bergen op Zoom,Drebbelstraat 20,/middelbare-scholen/bergen-op-zoom/22480/curio-isk-bergen-op-zoom/,Algemeen bijzonderVoortgezet onderwijs290 leerlingen,290,Bergen op Zoom,Middle School
198,"Het Kwadrant, School voor Praktijkonderwijs",Oberonstraat 2,/middelbare-scholen/bergen-op-zoom/1215/het-kwadrant-school-voor-praktijkonderwijs/,KatholiekVoortgezet onderwijs233 leerlingen,233,Bergen op Zoom,Middle School
199,Het Aventurijncollege,De Verlenging 10,/middelbare-scholen/bergen-op-zoom/5862/het-aventurijncollege/,KatholiekVoortgezet speciaal onderwijs139 leerlingen,139,Bergen op Zoom,Middle School
200,MollerJuvenaat,Bolwerk-Zuid 168,/middelbare-scholen/bergen-op-zoom/1828/mollerjuvenaat/,KatholiekVoortgezet onderwijs615 leerlingen,615,Bergen op Zoom,Middle School
201,MollerJuvenaat,Noordzijde Zoom 61,/middelbare-scholen/bergen-op-zoom/26592/mollerjuvenaat/,KatholiekVoortgezet onderwijs341 leerlingen,341,Bergen op Zoom,Middle School
202,Roncalli Scholengemeenschap,Tuinderspad 6,/middelbare-scholen/bergen-op-zoom/1859/roncalli-scholengemeenschap/,SamenwerkingVoortgezet onderwijs1058 leerlingenDalton,1058,Bergen op Zoom,Middle School
203,Regionale Scholengemeenschap 't Rijks,Burg Stulemeijerlaan 24,/middelbare-scholen/bergen-op-zoom/2397/regionale-scholengemeenschap-t-rijks/,OpenbaarVoortgezet onderwijs2435 leerlingen,2435,Bergen op Zoom,Middle School
204,KPO Speciaal Onderwijs De Kameleon,Zuiderdreef 320,/middelbare-scholen/bergen-op-zoom/8174/kpo-speciaal-onderwijs-de-kameleon/,KatholiekVoortgezet speciaal onderwijs52 leerlingen,52,Bergen op Zoom,Middle School
205,Melanchthon Bergschenhoek,De Zijde 3,/middelbare-scholen/bergschenhoek/24147/melanchthon-bergschenhoek/,Prot. christelijkVoortgezet onderwijs1256 leerlingen,1256,Bergschenhoek,Middle School
206,Wolfert Lyceum,De Zijde 5,/middelbare-scholen/bergschenhoek/2635/wolfert-lyceum/,OpenbaarVoortgezet onderwijs1128 leerlingenDalton,1128,Bergschenhoek,Middle School
207,Wolfert Lansing,Boterdorpseweg 19,/middelbare-scholen/bergschenhoek/3279/wolfert-lansing/,OpenbaarVoortgezet onderwijs389 leerlingen,389,Bergschenhoek,Middle School
208,Melanchthon Berkroden,Myra Wardsingel 50,/middelbare-scholen/berkel-en-rodenrijs/24123/melanchthon-berkroden/,Prot. christelijkVoortgezet onderwijs751 leerlingen,751,Berkel en Rodenrijs,Middle School
209,2College Ruivenmavo,Vlierakkerhof 1,/middelbare-scholen/berkel-enschot/1869/2college-ruivenmavo/,KatholiekVoortgezet onderwijs382 leerlingen,382,Berkel-Enschot,Middle School
210,Heerbeeck College,Willem de Zwijgerweg 150,/middelbare-scholen/best/1637/heerbeeck-college/,KatholiekVoortgezet onderwijs1664 leerlingen,1664,Best,Middle School
211,Castor College,Büllerlaan 2,/middelbare-scholen/beverwijk/1611/castor-college/,OverigeVoortgezet onderwijs1378 leerlingen,1378,Beverwijk,Middle School
212,Het Nieuwe Lyceum,Jan Steenlaan 38,/middelbare-scholen/bilthoven/1212/het-nieuwe-lyceum/,Algemeen bijzonderVoortgezet onderwijs1188 leerlingen,1188,Bilthoven,Middle School
213,Berg en Bosch Onderwijs,Professor Bronkhorstlaan 22,/middelbare-scholen/bilthoven/25829/berg-en-bosch-onderwijs/,Algemeen bijzonderVoortgezet speciaal onderwijs261 leerlingen,261,Bilthoven,Middle School
214,Werkplaats Kindergemeenschap VO,Kees Boekelaan 12,/middelbare-scholen/bilthoven/3095/werkplaats-kindergemeenschap-vo/,Algemeen bijzonderVoortgezet onderwijs1367 leerlingenKees Boeke,1367,Bilthoven,Middle School
215,Pius X-College,"Tuinstraat 1
(Postbus 169 5530 AD)",/middelbare-scholen/bladel/707/pius-x-college/,KatholiekVoortgezet onderwijs2112 leerlingen,2112,Bladel,Middle School
216,Melanchthon De Blesewic,Hoekeindseweg 7a,/middelbare-scholen/bleiswijk/24171/melanchthon-de-blesewic/,Prot. christelijkVoortgezet onderwijs716 leerlingen,716,Bleiswijk,Middle School
217,Melanchthon Business School,Wilgenlei 2 B,/middelbare-scholen/bleiswijk/24122/melanchthon-business-school/,Prot. christelijkVoortgezet onderwijs598 leerlingen,598,Bleiswijk,Middle School
218,De Hartenlust,Vijverweg 31,/middelbare-scholen/bloemendaal/2544/de-hartenlust/,SamenwerkingVoortgezet onderwijs422 leerlingen,422,Bloemendaal,Middle School
219,Marne college,Schoolstraat 1,/middelbare-scholen/bolsward/1001/marne-college/,SamenwerkingVoortgezet onderwijs753 leerlingen,753,Bolsward,Middle School
220,Marne college,Schoolstraat 7,/middelbare-scholen/bolsward/22485/marne-college/,SamenwerkingVoortgezet onderwijs208 leerlingen,208,Bolsward,Middle School
221,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Herenlaan 2,/middelbare-scholen/borculo/26565/staring-college-regionale-scholengemeenschap-voor-ath-gymn-havo-vmbo/,OpenbaarVoortgezet onderwijs1122 leerlingen,1122,Borculo,Middle School
222,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Beukenlaan 1,/middelbare-scholen/borculo/26566/staring-college-regionale-scholengemeenschap-voor-ath-gymn-havo-vmbo/,OpenbaarVoortgezet onderwijs316 leerlingen,316,Borculo,Middle School
223,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Herenlaan 2,/middelbare-scholen/borculo/26567/staring-college-regionale-scholengemeenschap-voor-ath-gymn-havo-vmbo/,OpenbaarVoortgezet onderwijs113 leerlingen,113,Borculo,Middle School
224,Zone.college vmbo Borculo,Ruurloseweg 35,/middelbare-scholen/borculo/24939/zonecollege-vmbo-borculo/,OverigeVoortgezet onderwijs435 leerlingen,435,Borculo,Middle School
225,VSO Klein Borculo/VSO De Korte Dreef (voortgezet speciaal onderwijs -cluster 4),Schoollaan 3,/middelbare-scholen/borculo/8498/vso-klein-borculo-vso-de-korte-dreef-voortgezet-speciaal-onderwijs-cluster-4/,Confessioneel overigVoortgezet speciaal onderwijs249 leerlingen,249,Borculo,Middle School
226,Esdal College Locatie Borger,Hoofdstraat 56,/middelbare-scholen/borger/2761/esdal-college-locatie-borger/,OpenbaarVoortgezet onderwijs215 leerlingen,215,Borger,Middle School
227,Het Twickel College Borne,Welemanstraat 51,/middelbare-scholen/borne/939/het-twickel-college-borne/,SamenwerkingVoortgezet onderwijs342 leerlingen,342,Borne,Middle School
228,Yuverta chr. vmbo Boskoop,Zijde 105,/middelbare-scholen/boskoop/1718/yuverta-chr-vmbo-boskoop/,Algemeen bijzonderVoortgezet onderwijs443 leerlingen,443,Boskoop,Middle School
229,"Coenecoop College, locatie Boskoop",Torenpad 102,/middelbare-scholen/boskoop/25368/coenecoop-college-locatie-boskoop/,OpenbaarVoortgezet onderwijs198 leerlingen,198,Boskoop,Middle School
230,Pro College Boxmeer,Stationsweg 38 b,/middelbare-scholen/boxmeer/4383/pro-college-boxmeer/,Algemeen bijzonderVoortgezet onderwijs111 leerlingen,111,Boxmeer,Middle School
231,Metameer jenaplan Boxmeer,Stationsweg 5,/middelbare-scholen/boxmeer/25370/metameer-jenaplan-boxmeer/,KatholiekVoortgezet onderwijs1038 leerlingenJenaplan,1038,Boxmeer,Middle School
232,Elzendaalcollege Boxmeer,Bilderbeekstraat 27,/middelbare-scholen/boxmeer/1883/elzendaalcollege-boxmeer/,KatholiekVoortgezet onderwijs1607 leerlingen,1607,Boxmeer,Middle School
233,Baanderherencollege vmbo,Baanderherenweg 2,/middelbare-scholen/boxtel/1844/baanderherencollege-vmbo/,KatholiekVoortgezet onderwijs964 leerlingen,964,Boxtel,Middle School
234,Jacob-Roelandslyceum,Grote Beemd 3,/middelbare-scholen/boxtel/1875/jacob-roelandslyceum/,KatholiekVoortgezet onderwijs1099 leerlingen,1099,Boxtel,Middle School
235,Baanderherencollege praktijkonderwijs,Baanderherenweg 2,/middelbare-scholen/boxtel/1950/baanderherencollege-praktijkonderwijs/,KatholiekVoortgezet onderwijs156 leerlingen,156,Boxtel,Middle School
236,SO Het Vada / VSO Het Vada College,Schijndelseweg 3,/middelbare-scholen/boxtel/7848/so-het-vada-vso-het-vada-college/,KatholiekVoortgezet speciaal onderwijs58 leerlingen,58,Boxtel,Middle School
